violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,configuration,iteration,generation,optimal_cost
5032,142753713.0,28369.179848966614,0.20656814449917899,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",65574,610,175958.0
5035,142770065.0,28355.524329692154,0.2066912972085386,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",66026,616,175958.0
5019,142619806.0,28415.980474198048,0.20603448275862069,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",66040,618,175958.0
5015,142502030.0,28415.160518444667,0.20587027914614123,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",66174,620,175958.0
5011,142377728.0,28413.036918778686,0.20570607553366174,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",66789,631,175958.0
5008,142385588.0,28431.626996805113,0.20558292282430213,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",66791,635,175958.0
5008,142475212.0,28449.5231629393,0.20558292282430213,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",66797,638,175958.0
5013,142431272.0,28412.382206263715,0.20578817733990148,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",69931,650,175958.0
5017,142430560.0,28389.587402830377,0.20595238095238094,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",69941,651,175958.0
5011,142448786.0,28427.21732189184,0.20570607553366174,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70255,653,175958.0
5012,142218783.0,28375.65502793296,0.2057471264367816,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70259,676,175958.0
5011,142269555.0,28391.44981041708,0.20570607553366174,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70266,693,175958.0
5010,142279562.0,28399.114171656685,0.20566502463054187,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70269,699,175958.0
5013,142332148.0,28392.608817075605,0.20578817733990148,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70292,710,175958.0
5016,142377563.0,28384.681618819777,0.20591133004926107,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70293,711,175958.0
5014,142367734.0,28394.043478260868,0.20582922824302136,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70299,718,175958.0
5018,142241833.0,28346.319848545238,0.2059934318555008,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70310,725,175958.0
5015,142379379.0,28390.7036889332,0.20587027914614123,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70315,728,175958.0
5020,142499571.0,28386.3687250996,0.20607553366174056,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70579,738,175958.0
5030,142593666.0,28348.64135188867,0.20648604269293924,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70583,742,175958.0
5037,142632048.0,28316.864800476473,0.20677339901477831,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",70586,750,175958.0
5029,142281284.0,28292.16225889839,0.20644499178981937,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71313,751,175958.0
5024,142341673.0,28332.33937101911,0.20623973727422004,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71317,756,175958.0
5024,142342769.0,28332.55752388535,0.20623973727422004,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71369,761,175958.0
5039,142535994.0,28286.56360388966,0.20685550082101806,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71390,789,175958.0
5040,142582656.0,28290.209523809524,0.20689655172413793,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71392,793,175958.0
5043,142655080.0,28287.741423755702,0.20701970443349754,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71404,799,175958.0
5044,142666058.0,28284.309674861222,0.2070607553366174,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71410,800,175958.0
5045,142464846.0,28238.81982160555,0.20710180623973728,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71480,809,175958.0
5042,142490530.0,28260.71598571995,0.20697865353037767,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71576,815,175958.0
5040,142478028.0,28269.45,0.20689655172413793,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71577,817,175958.0
5041,142477436.0,28263.72465780599,0.2069376026272578,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71600,818,175958.0
5040,142388114.0,28251.60992063492,0.20689655172413793,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71624,827,175958.0
5036,142364847.0,28269.429507545672,0.20673234811165844,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71626,829,175958.0
5038,142309000.0,28247.121873759428,0.20681444991789819,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",71755,832,175958.0
5038,142286208.0,28242.59785629218,0.20681444991789819,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73325,840,175714.0
5039,142293503.0,28238.440762055965,0.20685550082101806,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73364,847,175714.0
5041,142326836.0,28233.849633009322,0.2069376026272578,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73367,854,175714.0
5049,142283471.0,28180.52505446623,0.20726600985221674,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73868,860,175714.0
5047,142241790.0,28183.433723003764,0.207183908045977,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73871,866,175714.0
5046,142178458.0,28176.46809353944,0.20714285714285716,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73874,870,175714.0
5042,142128007.0,28188.81535105117,0.20697865353037767,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73877,871,175714.0
5051,142191346.0,28151.127697485645,0.20734811165845649,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73882,873,175714.0
5049,142095082.0,28143.21291344821,0.20726600985221674,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73891,875,175714.0
5047,142096253.0,28154.5973845849,0.207183908045977,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73892,882,175714.0
5046,142094122.0,28159.754657154182,0.20714285714285716,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73928,885,175714.0
5045,142148144.0,28176.044400396433,0.20710180623973728,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",73997,892,175714.0
5050,142172526.0,28152.975445544555,0.20730706075533661,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",74039,902,175714.0
5048,142193560.0,28168.296354992075,0.20722495894909687,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",74048,908,175714.0
5047,142164678.0,28168.15494353081,0.207183908045977,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",74050,916,175714.0
5050,142195932.0,28157.610297029703,0.20730706075533661,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",75486,925,175714.0
5030,141974832.0,28225.61272365805,0.20648604269293924,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",75545,928,175714.0
5031,141891318.0,28203.402504472273,0.2065270935960591,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",78152,931,175714.0
5032,141886202.0,28196.781001589825,0.20656814449917899,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",79139,933,175714.0
5029,141823431.0,28201.1197057069,0.20644499178981937,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",80063,938,175714.0
5023,141757360.0,28221.65239896476,0.20619868637110017,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",80249,942,175714.0
5020,141549623.0,28197.136055776893,0.20607553366174056,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",88466,943,175714.0
5019,141534298.0,28199.700737198644,0.20603448275862069,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",88482,946,175714.0
5017,141537518.0,28211.584213673512,0.20595238095238094,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",88484,950,175714.0
5020,141529672.0,28193.16175298805,0.20607553366174056,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",88510,955,175714.0
5019,141543182.0,28201.47081091851,0.20603448275862069,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",88518,958,175714.0
5020,141507115.0,28188.668326693227,0.20607553366174056,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",88529,960,175714.0
5019,141475112.0,28187.90834827655,0.20603448275862069,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",88782,968,175714.0
5022,141513018.0,28178.617682198328,0.2061576354679803,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",92837,974,175714.0
5020,141526932.0,28192.61593625498,0.20607553366174056,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",92838,986,175714.0
5018,141453625.0,28189.243722598643,0.2059934318555008,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",92839,991,175714.0
5021,141446034.0,28170.889065923122,0.20611658456486043,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",92844,995,175714.0
5037,141644786.0,28120.86281516776,0.20677339901477831,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.8, 'mutation_type': 'swap'}",92848,997,175714.0
2232,125231289574.0,56107208.59050179,0.3263157894736842,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",35,1,3211.0
2232,125231261295.0,56107195.920698926,0.3263157894736842,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",75,2,3450.0
2233,125233652709.0,56083140.48768473,0.32646198830409356,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",79,4,3450.0
2232,125233656250.0,56108268.92921147,0.3263157894736842,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",95,13,3450.0
2229,123482592741.0,55398202.216689095,0.32587719298245615,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",103,20,3450.0
2231,123481854465.0,55348209.083370686,0.32616959064327483,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",104,23,3450.0
2228,123481168850.0,55422427.67055655,0.32573099415204676,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",105,24,3450.0
2229,123480713183.0,55397358.98743831,0.32587719298245615,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",112,29,3366.0
2228,114137003857.0,51228457.745511666,0.32573099415204676,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",136,30,3366.0
2228,114137009196.0,51228460.14183124,0.32573099415204676,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",189,31,3361.0
2226,114137696808.0,51274796.4097035,0.3254385964912281,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",191,32,3361.0
2228,114138095479.0,51228947.70152603,0.32573099415204676,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",192,44,3361.0
2228,114136690312.0,51228317.01615799,0.32573099415204676,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",193,49,3361.0
2230,114136754834.0,51182401.270852014,0.3260233918128655,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",194,51,3361.0
2229,114136773418.0,51205371.654553615,0.32587719298245615,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",207,60,3361.0
2226,114139217387.0,51275479.50898473,0.3254385964912281,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",208,62,3361.0
2227,114139220560.0,51252456.47058824,0.3255847953216374,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",213,70,3361.0
2227,114139329869.0,51252505.554108664,0.3255847953216374,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",261,71,3361.0
2227,114139331174.0,51252506.14009879,0.3255847953216374,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",294,72,3361.0
2225,114139573006.0,51298684.49707865,0.3252923976608187,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",299,86,3361.0
2221,114140888566.0,51391665.27059883,0.3247076023391813,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 20, 'range': 4.4, 'mutation_type': 'inplace'}",317,87,3361.0
